9;;;
23;;;
23;;;
7;;;
8;;;
8;;;
9;;;
9;;;
8;;;
11;;;
15;;;
10;;;
13;;;
8;;;
8;;;
17;;;
8;;;
9;;;
10;;;
17;;;
7;;;
8;;;
8;;;
7;;;
10;;;
8;;;
12;;;
14;;;
12;;;
9;;;
7;;;
12;;;
14;;;
8;;;
8;;;
10;;;
8;;;
8;;;
8;;;
12;;;
10;;;
11;;;
14;;;
9;;;
8;;;
12;;;
8;;;
8;;;
9;;;
11;;;
8;;;
8;;;
9;;;
9;;;
9;;;
8;;;
14;;;
16;;;
11;;;
7;;;
10;;;
12;;;
24;;;
9;;;
9;;;
11;;;
8;;;
9;;;
8;;;
11;;;
12;;;
12;;;
17;;;
8;;;
9;;;
11;;;
9;;;
8;;;
8;;;
8;;;
9;;;
9;;;
8;;;
8;;;
8;;;
8;;;
13;;;
16;;;
11;;;
8;;;
8;;;
28;;;
31;;;
9;;;
10;;;
10;;;
7;;;
9;;;
9;;;
10;;;
11;;;
12;;;
24;;;
7;;;
8;;;
12;;;
7;;;
8;;;
8;;;
7;;;
8;;;
10;;;
8;;;
8;;;
8;;;
9;;;
15;;;
16;;;
8;;;
7;;;
9;;;
12;;;
13;;;
8;;;
7;;;
8;;;
8;;;
9;;;
15;;;
11;;;
8;;;
11;;;
13;;;
8;;;
9;;;
11;;;
7;;;
9;;;
13;;;
11;;;
7;;;
8;;;
8;;;
9;;;
8;;;
7;;;
12;;;
14;;;
8;;;
7;;;
10;;;
10;;;
21;;;
8;;;
9;;;
9;;;
9;;;
7;;;
8;;;
11;;;
11;;;
10;;;
12;;;
8;;;
8;;;
10;;;
7;;;
9;;;
8;;;
7;;;
9;;;
7;;;
9;;;
8;;;
8;;;
8;;;
8;;;
10;;;
7;;;
8;;;
8;;;
11;;;
14;;;
7;;;
7;;;
9;;;
7;;;
7;;;
8;;;
10;;;
10;;;
12;;;
14;;;
8;;;
8;;;
10;;;
7;;;
9;;;
7;;;
7;;;
8;;;
7;;;
8;;;
7;;;
12;;;
9;;;
9;;;
11;;;
8;;;
7;;;
9;;;
10;;;
13;;;
8;;;
8;;;
10;;;
8;;;
8;;;
9;;;
12;;;
12;;;
11;;;
14;;;
9;;;
7;;;
9;;;
8;;;
7;;;
7;;;
8;;;
8;;;
8;;;
7;;;
6;;;
8;;;
12;;;
11;;;
15;;;
7;;;
11;;;
7;;;
10;;;
21;;;
7;;;
7;;;
9;;;
8;;;
7;;;
7;;;
10;;;
10;;;
10;;;
13;;;
8;;;
7;;;
11;;;
7;;;
8;;;
8;;;
10;;;
8;;;
7;;;
7;;;
12;;;
9;;;
7;;;
10;;;
15;;;
8;;;
8;;;
10;;;
10;;;
13;;;
10;;;
8;;;
9;;;
8;;;
8;;;
10;;;
10;;;
11;;;
11;;;
13;;;
8;;;
8;;;
11;;;
8;;;
11;;;
8;;;
7;;;
11;;;
9;;;
7;;;
7;;;
8;;;
7;;;
16;;;
17;;;
7;;;
8;;;
8;;;
12;;;
13;;;
13;;;
8;;;
9;;;
9;;;
8;;;
8;;;
10;;;
11;;;
11;;;
14;;;
9;;;
8;;;
11;;;
8;;;
8;;;
8;;;
8;;;
8;;;
9;;;
9;;;
8;;;
12;;;
8;;;
9;;;
13;;;
11;;;
9;;;
8;;;
10;;;
21;;;
8;;;
9;;;
9;;;
7;;;
8;;;
14;;;
11;;;
9;;;
12;;;
15;;;
8;;;
7;;;
11;;;
7;;;
7;;;
8;;;
8;;;
10;;;
13;;;
8;;;
7;;;
8;;;
8;;;
9;;;
10;;;
8;;;
11;;;
8;;;
8;;;
13;;;
8;;;
7;;;
10;;;
7;;;
8;;;
8;;;
11;;;
10;;;
14;;;
17;;;
11;;;
9;;;
10;;;
7;;;
8;;;
11;;;
10;;;
7;;;
9;;;
7;;;
14;;;
8;;;
8;;;
12;;;
23;;;
8;;;
7;;;
8;;;
11;;;
15;;;
9;;;
8;;;
10;;;
7;;;
7;;;
7;;;
11;;;
9;;;
9;;;
12;;;
8;;;
7;;;
10;;;
13;;;
8;;;
12;;;
12;;;
8;;;
8;;;
9;;;
9;;;
7;;;
9;;;
9;;;
12;;;
7;;;
8;;;
8;;;
12;;;
14;;;
8;;;
8;;;
11;;;
9;;;
7;;;
8;;;
11;;;
11;;;
10;;;
14;;;
10;;;
7;;;
13;;;
8;;;
8;;;
8;;;
8;;;
10;;;
8;;;
8;;;
7;;;
9;;;
7;;;
11;;;
13;;;
11;;;
7;;;
7;;;
9;;;
12;;;
8;;;
8;;;
9;;;
8;;;
9;;;
8;;;
11;;;
10;;;
14;;;
17;;;
8;;;
7;;;
24;;;
7;;;
8;;;
9;;;
8;;;
8;;;
9;;;
8;;;
6;;;
8;;;
9;;;
10;;;
14;;;
8;;;
8;;;
8;;;
13;;;
15;;;
7;;;
26;;;
10;;;
8;;;
9;;;
12;;;
10;;;
22;;;
10;;;
13;;;
12;;;
8;;;
11;;;
7;;;
7;;;
8;;;
18;;;
12;;;
7;;;
8;;;
8;;;
8;;;
9;;;
9;;;
13;;;
11;;;
8;;;
9;;;
8;;;
20;;;
7;;;
7;;;
9;;;
8;;;
8;;;
8;;;
9;;;
14;;;
9;;;
13;;;
8;;;
7;;;
11;;;
23;;;
8;;;
9;;;
10;;;
7;;;
8;;;
8;;;
18;;;
7;;;
7;;;
10;;;
13;;;
8;;;
8;;;
8;;;
12;;;
17;;;
7;;;
7;;;
9;;;
10;;;
8;;;
7;;;
10;;;
9;;;
10;;;
16;;;
8;;;
12;;;
9;;;
7;;;
8;;;
9;;;
24;;;
7;;;
9;;;
10;;;
10;;;
10;;;
7;;;
8;;;
13;;;
8;;;
8;;;
7;;;
11;;;
28;;;
11;;;
12;;;
8;;;
13;;;
8;;;
8;;;
10;;;
9;;;
11;;;
14;;;
8;;;
10;;;
13;;;
8;;;
8;;;
7;;;
9;;;
7;;;
7;;;
8;;;
8;;;
9;;;
8;;;
10;;;
13;;;
8;;;
8;;;
10;;;
12;;;
21;;;
8;;;
8;;;
11;;;
10;;;
9;;;
9;;;
13;;;
14;;;
12;;;
16;;;
9;;;
8;;;
12;;;
7;;;
8;;;
9;;;
10;;;
9;;;
7;;;
10;;;
12;;;
8;;;
9;;;
9;;;
15;;;
12;;;
9;;;
9;;;
11;;;
15;;;
9;;;
11;;;
12;;;
8;;;
8;;;
8;;;
12;;;
13;;;
11;;;
16;;;
8;;;
10;;;
13;;;
10;;;
