timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1686668912399,8,HTTP Request_1_2_medium,200,OK,Thread_Group_1 1-17,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668912413,81,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-1,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,0,1,0,WINDOWS-CASA,0,0
1686668912493,12,HTTP Request_1_2_medium,200,OK,Thread_Group_1 1-18,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668912585,7,HTTP Request_1_2_medium,200,OK,Thread_Group_1 1-19,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668912610,10,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-7,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668912679,12,HTTP Request_1_2_medium,200,OK,Thread_Group_1 1-20,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668912773,9,HTTP Request_1_2_medium,200,OK,Thread_Group_1 1-21,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668912865,7,HTTP Request_1_2_medium,200,OK,Thread_Group_1 1-22,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668912883,13,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-8,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668912959,18,HTTP Request_1_2_medium,200,OK,Thread_Group_1 1-23,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668912959,104,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-3,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,1,1,0,WINDOWS-CASA,0,0
1686668913050,21,HTTP Request_1_2_medium,200,OK,Thread_Group_1 1-24,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,2,1,0,WINDOWS-CASA,0,0
1686668913143,8,HTTP Request_1_2_medium,200,OK,Thread_Group_1 1-25,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668913157,8,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-9,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668913236,8,HTTP Request_1_2_medium,200,OK,Thread_Group_1 1-26,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668913330,8,HTTP Request_1_2_medium,200,OK,Thread_Group_1 1-27,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668913422,8,HTTP Request_1_2_medium,200,OK,Thread_Group_1 1-28,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668913429,8,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-10,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668913514,8,HTTP Request_1_2_medium,200,OK,Thread_Group_1 1-29,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668913608,9,HTTP Request_1_2_medium,200,OK,Thread_Group_1 1-30,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test2_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668913643,11,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-11,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668913650,98,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-4,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,4,1,0,WINDOWS-CASA,0,0
1686668913736,15,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-12,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,6,1,0,WINDOWS-CASA,0,0
1686668913830,8,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-13,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668913925,26,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-14,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668913863,94,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-5,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,1,1,0,WINDOWS-CASA,0,0
1686668914017,24,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-15,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,3,1,0,WINDOWS-CASA,0,0
1686668913951,111,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-2,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,3,1,0,WINDOWS-CASA,0,0
1686668914106,9,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-16,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668914199,23,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-17,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,4,1,0,WINDOWS-CASA,0,0
1686668914137,99,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-6,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,1,1,0,WINDOWS-CASA,0,0
1686668914212,107,HTTP Request_1_3_large,200,OK,Thread_Group_1 1-1,text,true,,11081815,137,30,30,http://192.168.56.101/large/test3_large.pdf,3,1,0,WINDOWS-CASA,0,0
1686668914293,28,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-18,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,16,1,0,WINDOWS-CASA,0,0
1686668914385,8,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-19,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668914410,94,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-7,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,5,1,0,WINDOWS-CASA,0,0
1686668914479,25,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-20,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,2,1,0,WINDOWS-CASA,0,0
1686668914574,7,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-21,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668914665,29,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-22,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668914758,24,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-23,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668914690,108,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-8,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,1,1,0,WINDOWS-CASA,0,0
1686668914759,111,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-3,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,2,1,0,WINDOWS-CASA,0,0
1686668914851,24,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-24,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,3,1,0,WINDOWS-CASA,0,0
1686668914944,9,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-25,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668915036,16,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-26,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668914957,125,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-9,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,0,1,0,WINDOWS-CASA,0,0
1686668915130,8,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-27,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668915222,8,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-28,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,0,1,0,WINDOWS-CASA,0,0
1686668915229,96,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-10,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,1,1,0,WINDOWS-CASA,0,0
1686668915316,14,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-29,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,5,1,0,WINDOWS-CASA,0,0
1686668915409,9,HTTP Request_1_3_medium,200,OK,Thread_Group_1 1-30,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test3_medium.jpg,1,1,0,WINDOWS-CASA,0,0
1686668915443,165,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-11,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,1,1,0,WINDOWS-CASA,0,0
1686668915451,198,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-4,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,3,1,0,WINDOWS-CASA,0,0
1686668915537,216,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-12,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,2,1,0,WINDOWS-CASA,0,0
1686668915632,318,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-13,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,3,1,0,WINDOWS-CASA,0,0
1686668915666,318,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-5,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,2,1,0,WINDOWS-CASA,0,0
1686668916014,4,HTTP Request_1_1_small,200,OK,Thread_Group_1 1-1,text,true,,287,137,30,30,http://192.168.56.101/small/test1_small.txt,4,1,0,WINDOWS-CASA,0,0
1686668915747,370,HTTP Request_1_3_large,200,OK,Thread_Group_1 1-2,text,true,,11081815,137,30,30,http://192.168.56.101/large/test3_large.pdf,4,1,0,WINDOWS-CASA,0,0
1686668915726,407,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-14,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,5,1,0,WINDOWS-CASA,0,0
1686668915939,358,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-6,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,4,1,0,WINDOWS-CASA,0,0
1686668915818,548,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-15,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,5,1,0,WINDOWS-CASA,0,0
1686668915908,527,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-16,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,4,1,0,WINDOWS-CASA,0,0
1686668916000,598,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-17,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,9,1,0,WINDOWS-CASA,0,0
1686668916094,581,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-18,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,5,1,0,WINDOWS-CASA,0,0
1686668916211,589,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-7,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,5,1,0,WINDOWS-CASA,0,0
1686668916186,690,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-19,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,5,1,0,WINDOWS-CASA,0,0
1686668916281,738,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-20,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,4,1,0,WINDOWS-CASA,0,0
1686668916374,768,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-21,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,5,1,0,WINDOWS-CASA,0,0
1686668916560,762,HTTP Request_1_3_large,200,OK,Thread_Group_1 1-3,text,true,,11081815,137,30,30,http://192.168.56.101/large/test3_large.pdf,8,1,0,WINDOWS-CASA,0,0
1686668916484,838,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-8,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,13,1,0,WINDOWS-CASA,0,0
1686668916466,898,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-22,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,6,1,0,WINDOWS-CASA,0,0
1686668917547,6,HTTP Request_1_1_small,200,OK,Thread_Group_1 1-2,text,true,,287,137,30,30,http://192.168.56.101/small/test1_small.txt,6,1,0,WINDOWS-CASA,0,0
1686668916560,1215,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-23,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,5,1,0,WINDOWS-CASA,0,0
1686668916837,938,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-26,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,6,1,0,WINDOWS-CASA,0,0
1686668917813,15,HTTP Request_1_2_small,200,OK,Thread_Group_1 1-1,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,15,1,0,WINDOWS-CASA,0,0
1686668916652,1182,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-24,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,9,1,0,WINDOWS-CASA,0,0
1686668916759,1082,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-9,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,11,1,0,WINDOWS-CASA,0,0
1686668916744,1386,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-25,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,6,1,0,WINDOWS-CASA,0,0
1686668917024,1221,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-28,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,21,1,0,WINDOWS-CASA,0,0
1686668918360,8,HTTP Request_1_1_small,200,OK,Thread_Group_1 1-3,text,true,,287,137,30,30,http://192.168.56.101/small/test1_small.txt,8,1,0,WINDOWS-CASA,0,0
1686668917030,1376,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-10,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,16,1,0,WINDOWS-CASA,0,0
1686668916931,1660,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-27,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,6,1,0,WINDOWS-CASA,0,0
1686668917208,1427,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-30,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,9,1,0,WINDOWS-CASA,0,0
1686668917251,1547,HTTP Request_1_3_large,200,OK,Thread_Group_1 1-4,text,true,,11081815,137,30,30,http://192.168.56.101/large/test3_large.pdf,6,1,0,WINDOWS-CASA,0,0
1686668917243,1571,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-11,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,7,1,0,WINDOWS-CASA,0,0
1686668917117,1845,HTTP Request_1_1_large,200,OK,Thread_Group_1 1-29,text,true,,11081815,137,30,30,http://192.168.56.101/large/test1_large.pdf,5,1,0,WINDOWS-CASA,0,0
1686668917336,1698,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-12,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,8,1,0,WINDOWS-CASA,0,0
1686668919052,9,HTTP Request_1_1_small,200,OK,Thread_Group_1 1-4,text,true,,287,137,30,30,http://192.168.56.101/small/test1_small.txt,9,1,0,WINDOWS-CASA,0,0
1686668917464,1699,HTTP Request_1_3_large,200,OK,Thread_Group_1 1-5,text,true,,11081815,137,30,30,http://192.168.56.101/large/test3_large.pdf,8,1,0,WINDOWS-CASA,0,0
1686668917432,1778,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-13,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,8,1,0,WINDOWS-CASA,0,0
1686668919265,6,HTTP Request_1_1_small,200,OK,Thread_Group_1 1-5,text,true,,287,137,30,30,http://192.168.56.101/small/test1_small.txt,6,1,0,WINDOWS-CASA,0,0
1686668917526,1821,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-14,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,8,1,0,WINDOWS-CASA,0,0
1686668919347,19,HTTP Request_1_2_small,200,OK,Thread_Group_1 1-2,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,19,1,0,WINDOWS-CASA,0,0
1686668917618,1851,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-15,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,5,1,0,WINDOWS-CASA,0,0
1686668919614,5,HTTP Request_1_3_small,200,OK,Thread_Group_1 1-1,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,5,1,0,WINDOWS-CASA,0,0
1686668917709,1963,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-16,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,8,1,0,WINDOWS-CASA,0,0
1686668917738,1945,HTTP Request_1_3_large,200,OK,Thread_Group_1 1-6,text,true,,11081815,137,30,30,http://192.168.56.101/large/test3_large.pdf,5,1,0,WINDOWS-CASA,0,0
1686668919683,5,HTTP Request_1_1_small,200,OK,Thread_Group_1 1-6,text,true,,287,137,30,30,http://192.168.56.101/small/test1_small.txt,5,1,0,WINDOWS-CASA,0,0
1686668917801,2064,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-17,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,5,1,0,WINDOWS-CASA,0,0
1686668917894,2035,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-18,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,5,1,0,WINDOWS-CASA,0,0
1686668918011,2063,HTTP Request_1_3_large,200,OK,Thread_Group_1 1-7,text,true,,11081815,137,30,30,http://192.168.56.101/large/test3_large.pdf,5,1,0,WINDOWS-CASA,0,0
1686668920074,6,HTTP Request_1_1_small,200,OK,Thread_Group_1 1-7,text,true,,287,137,30,30,http://192.168.56.101/small/test1_small.txt,6,1,0,WINDOWS-CASA,0,0
1686668917986,2143,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-19,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,24,1,0,WINDOWS-CASA,0,0
1686668920160,15,HTTP Request_1_2_small,200,OK,Thread_Group_1 1-3,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,15,1,0,WINDOWS-CASA,0,0
1686668918080,2216,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-20,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,6,1,0,WINDOWS-CASA,0,0
1686668918175,2180,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-21,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,12,1,0,WINDOWS-CASA,0,0
1686668918285,2110,HTTP Request_1_3_large,200,OK,Thread_Group_1 1-8,text,true,,11081815,137,30,30,http://192.168.56.101/large/test3_large.pdf,21,1,0,WINDOWS-CASA,0,0
1686668920394,7,HTTP Request_1_1_small,200,OK,Thread_Group_1 1-8,text,true,,287,137,30,30,http://192.168.56.101/small/test1_small.txt,7,1,0,WINDOWS-CASA,0,0
1686668918266,2239,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-22,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,6,1,0,WINDOWS-CASA,0,0
1686668918559,2044,HTTP Request_1_3_large,200,OK,Thread_Group_1 1-9,text,true,,11081815,137,30,30,http://192.168.56.101/large/test3_large.pdf,5,1,0,WINDOWS-CASA,0,0
1686668918360,2247,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-23,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,6,1,0,WINDOWS-CASA,0,0
1686668920602,6,HTTP Request_1_1_small,200,OK,Thread_Group_1 1-9,text,true,,287,137,30,30,http://192.168.56.101/small/test1_small.txt,6,1,0,WINDOWS-CASA,0,0
1686668918637,2021,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-26,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,4,1,0,WINDOWS-CASA,0,0
1686668918451,2246,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-24,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,7,1,0,WINDOWS-CASA,0,0
1686668918544,2239,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-25,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,10,1,0,WINDOWS-CASA,0,0
1686668918824,1990,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-28,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,16,1,0,WINDOWS-CASA,0,0
1686668918830,2019,HTTP Request_1_3_large,200,OK,Thread_Group_1 1-10,text,true,,11081815,137,30,30,http://192.168.56.101/large/test3_large.pdf,9,1,0,WINDOWS-CASA,0,0
1686668918731,2121,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-27,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,6,1,0,WINDOWS-CASA,0,0
1686668920849,9,HTTP Request_1_2_small,200,OK,Thread_Group_1 1-4,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,9,1,0,WINDOWS-CASA,0,0
1686668920848,10,HTTP Request_1_1_small,200,OK,Thread_Group_1 1-10,text,true,,287,137,30,30,http://192.168.56.101/small/test1_small.txt,10,1,0,WINDOWS-CASA,0,0
1686668919010,1940,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-30,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,7,1,0,WINDOWS-CASA,0,0
1686668919043,1965,HTTP Request_1_3_large,200,OK,Thread_Group_1 1-11,text,true,,11081815,137,30,30,http://192.168.56.101/large/test3_large.pdf,4,1,0,WINDOWS-CASA,0,0
1686668921007,14,HTTP Request_1_1_small,200,OK,Thread_Group_1 1-11,text,true,,287,137,30,30,http://192.168.56.101/small/test1_small.txt,14,1,0,WINDOWS-CASA,0,0
1686668921063,6,HTTP Request_1_2_small,200,OK,Thread_Group_1 1-5,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,6,1,0,WINDOWS-CASA,0,0
1686668919136,1945,HTTP Request_1_3_large,200,OK,Thread_Group_1 1-12,text,true,,11081815,137,30,30,http://192.168.56.101/large/test3_large.pdf,7,1,0,WINDOWS-CASA,0,0
1686668918962,2122,HTTP Request_1_2_large,200,OK,Thread_Group_1 1-29,text,true,,11081815,137,30,30,http://192.168.56.101/large/test2_large.pdf,7,1,0,WINDOWS-CASA,0,0
1686668921080,15,HTTP Request_1_1_small,200,OK,Thread_Group_1 1-12,text,true,,287,137,30,30,http://192.168.56.101/small/test1_small.txt,15,1,0,WINDOWS-CASA,0,0
1686668921146,16,HTTP Request_1_3_small,200,OK,Thread_Group_1 1-2,text,true,,286,137,30,30,http://192.168.56.101/small/test3_small.txt,16,1,0,WINDOWS-CASA,0,0
1686668919231,1937,HTTP Request_1_3_large,200,OK,Thread_Group_1 1-13,text,true,,11081815,137,30,30,http://192.168.56.101/large/test3_large.pdf,9,1,0,WINDOWS-CASA,0,0
1686668921167,6,HTTP Request_1_1_small,200,OK,Thread_Group_1 1-13,text,true,,287,137,30,30,http://192.168.56.101/small/test1_small.txt,6,1,0,WINDOWS-CASA,0,0
1686668919347,1882,HTTP Request_1_3_large,200,OK,Thread_Group_1 1-14,text,true,,11081815,137,30,30,http://192.168.56.101/large/test3_large.pdf,19,1,0,WINDOWS-CASA,0,0
1686668921228,19,HTTP Request_1_1_small,200,OK,Thread_Group_1 1-14,text,true,,287,137,30,30,http://192.168.56.101/small/test1_small.txt,19,1,0,WINDOWS-CASA,0,0
1686668919469,1811,HTTP Request_1_3_large,200,OK,Thread_Group_1 1-15,text,true,,11081815,137,30,30,http://192.168.56.101/large/test3_large.pdf,5,1,0,WINDOWS-CASA,0,0
1686668921279,7,HTTP Request_1_1_small,200,OK,Thread_Group_1 1-15,text,true,,287,137,30,30,http://192.168.56.101/small/test1_small.txt,7,1,0,WINDOWS-CASA,0,0
1686668919672,1746,HTTP Request_1_3_large,200,OK,Thread_Group_1 1-16,text,true,,11081815,137,30,30,http://192.168.56.101/large/test3_large.pdf,6,1,0,WINDOWS-CASA,0,0
1686668921470,8,HTTP Request_1_1_small,200,OK,Thread_Group_1 1-16,text,true,,287,137,30,30,http://192.168.56.101/small/test1_small.txt,8,1,0,WINDOWS-CASA,0,0
1686668921482,4,HTTP Request_1_2_small,200,OK,Thread_Group_1 1-6,text,true,,286,137,30,30,http://192.168.56.101/small/test2_small.txt,4,1,0,WINDOWS-CASA,0,0
1686668919866,1669,HTTP Request_1_3_large,200,OK,Thread_Group_1 1-17,text,true,,11081815,137,30,30,http://192.168.56.101/large/test3_large.pdf,4,1,0,WINDOWS-CASA,0,0
1686668919929,1623,HTTP Request_1_3_large,200,OK,Thread_Group_1 1-18,text,true,,11081815,137,30,30,http://192.168.56.101/large/test3_large.pdf,10,1,0,WINDOWS-CASA,0,0
1686668921412,152,HTTP Request_1_1_medium,200,OK,Thread_Group_1 1-1,bin,true,,1054586,139,30,30,http://192.168.56.101/medium/test1_medium.jpg,8,1,0,WINDOWS-CASA,0,0
1686668920129,1550,HTTP Request_1_3_large,200,OK,Thread_Group_1 1-19,text,true,,11081815,137,30,30,http://192.168.56.101/large/test3_large.pdf,5,1,0,WINDOWS-CASA,0,0
1686668921665,13,HTTP Request_1_1_small,200,OK,Thread_Group_1 1-17,text,true,,287,137,30,30,http://192.168.56.101/small/test1_small.txt,13,1,0,WINDOWS-CASA,0,0
1686668921729,4,HTTP Request_1_1_small,200,OK,Thread_Group_1 1-18,text,true,,287,137,30,30,http://192.168.56.101/small/test1_small.txt,4,1,0,WINDOWS-CASA,0,0
1686668920295,1445,HTTP Request_1_3_large,200,OK,Thread_Group_1 1-20,text,true,,11081815,137,30,30,http://192.168.56.101/large/test3_large.pdf,5,1,0,WINDOWS-CASA,0,0
